total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,output_activation_reg_intensity,input_activation_reg_intensity,weight_reg_intensity,pe_spad_intensity,inter_PE_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,output_activation_reg fJ/compute,input_activation_reg fJ/compute,weight_reg fJ/compute,pe_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
2517630976.0,2517430272.0,5035061248.0,3707904.0,678.96,"{'Total scalar accesses': 7552090112.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2540109824.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 5079416832.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 702222336.0, 'Op per Byte': 3.59}","{'Total scalar accesses': 5779456.0, 'Op per Byte': 435.6}",16.0,4.76,314703872.0,14420.08,4540000.0,0.0,2517630976.0,398.55,182.17,182.19,182.19,2250.35,2238.34,293.84,5727.64,ConvNeXt_17
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",15.71,4.76,98.0,0.11,1.08e-05,0.0,784.0,398.55,156.17,182.19,182.19,2128.49,0.42,137142.86,140190.88,ConvNeXt_18
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",15.71,4.76,98.0,0.11,1.08e-05,0.0,784.0,398.55,156.17,182.19,182.19,2128.49,0.42,137142.86,140190.88,ConvNeXt_19
102760448.0,102660096.0,205420544.0,682240.0,150.55,"{'Total scalar accesses': 308080640.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 205520896.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 103809024.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 205520896.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 13203712.0, 'Op per Byte': 7.78}","{'Total scalar accesses': 1206528.0, 'Op per Byte': 85.13}",15.99,4.76,12845056.0,586.45,7530.0,0.0,102760448.0,398.55,182.02,182.19,182.19,2223.68,1035.43,1502.87,5706.94,ConvNeXt_20
2517630976.0,2517530624.0,5035161600.0,13150208.0,191.45,"{'Total scalar accesses': 7552692224.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2543321088.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 5040680960.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 353443840.0, 'Op per Byte': 7.12}","{'Total scalar accesses': 24188928.0, 'Op per Byte': 104.08}",16.0,4.76,314703872.0,13919.0,4380000.0,0.0,2517630976.0,398.55,182.19,182.19,182.19,2226.2,1127.48,1229.8,5528.61,ConvNeXt_21
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 378.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 14.0, 'Op per Byte': 13.5}",{},"{'Total scalar accesses': 42.0, 'Op per Byte': 4.5}","{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",13.5,4.17,28.0,0.03,8.32e-07,0.0,196.0,398.55,169.18,182.19,182.19,111.64,1688.66,148897.96,151630.38,ConvNeXt_22
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 378.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 14.0, 'Op per Byte': 13.5}",{},"{'Total scalar accesses': 42.0, 'Op per Byte': 4.5}","{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",13.5,4.17,28.0,0.03,8.32e-07,0.0,196.0,398.55,169.18,182.19,182.19,111.64,1688.66,148897.96,151630.38,ConvNeXt_23
2517630976.0,2517530624.0,5035161600.0,13150208.0,191.45,"{'Total scalar accesses': 7552692224.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2543321088.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 5040680960.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 353443840.0, 'Op per Byte': 7.12}","{'Total scalar accesses': 24188928.0, 'Op per Byte': 104.08}",16.0,4.76,314703872.0,13919.0,4380000.0,0.0,2517630976.0,398.55,182.19,182.19,182.19,2226.2,1127.48,1229.8,5528.61,ConvNeXt_24
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 378.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 14.0, 'Op per Byte': 13.5}",{},"{'Total scalar accesses': 42.0, 'Op per Byte': 4.5}","{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",13.5,4.17,28.0,0.03,8.32e-07,0.0,196.0,398.55,169.18,182.19,182.19,111.64,1688.66,148897.96,151630.38,ConvNeXt_25
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 378.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 14.0, 'Op per Byte': 13.5}",{},"{'Total scalar accesses': 42.0, 'Op per Byte': 4.5}","{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",13.5,4.17,28.0,0.03,8.32e-07,0.0,196.0,398.55,169.18,182.19,182.19,111.64,1688.66,148897.96,151630.38,ConvNeXt_26
